year,round,quota,college_name,college_state,course,category,gender,pwd_flag,domicile_state,seat_type,opening_rank,closing_rank,opening_score,closing_score,source_file
2021,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,39924,66358,,,curated_v1
2021,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,7221,9787,,,curated_v1
2021,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,6609,10962,,,curated_v1
2021,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,10393,14192,,,curated_v1
2021,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,27488,41109,,,curated_v1
2021,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,66115,78302,,,curated_v1
2022,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,5498,9099,,,curated_v1
2022,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,8186,10191,,,curated_v1
2022,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,10138,13193,,,curated_v1
2022,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,30632,38217,,,curated_v1
2022,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,60232,72794,,,curated_v1
2022,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,6729,10737,,,curated_v1
2022,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,7504,12025,,,curated_v1
2022,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,9920,15568,,,curated_v1
2022,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,29221,45096,,,curated_v1
2022,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,62843,85897,,,curated_v1
2023,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,7140,8884,,,curated_v1
2023,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,6634,9950,,,curated_v1
2023,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,9007,12882,,,curated_v1
2023,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,25869,37315,,,curated_v1
2023,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,49860,71076,,,curated_v1
2023,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,7770,10483,,,curated_v1
2023,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,9951,11741,,,curated_v1
2023,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,9978,15201,,,curated_v1
2023,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,33949,44032,,,curated_v1
2023,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,68099,83870,,,curated_v1
2024,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,7084,9280,,,curated_v1
2024,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,8466,10394,,,curated_v1
2024,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,10629,13457,,,curated_v1
2024,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,24298,38979,,,curated_v1
2024,1,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,51588,74247,,,curated_v1
2024,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,,AIQ,8083,10951,,,curated_v1
2024,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,,AIQ,7531,12265,,,curated_v1
2024,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,,AIQ,9564,15879,,,curated_v1
2024,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,,AIQ,29568,45996,,,curated_v1
2024,2,AIQ,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,,AIQ,63514,87611,,,curated_v1
2021,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,8405,13474,,,curated_v1
2021,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,11047,15091,,,curated_v1
2021,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,11930,19537,,,curated_v1
2021,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,36946,56592,,,curated_v1
2021,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,88071,107795,,,curated_v1
2021,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,13067,15899,,,curated_v1
2021,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,12801,17807,,,curated_v1
2021,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,14100,23054,,,curated_v1
2021,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,41308,66779,,,curated_v1
2021,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,105751,127198,,,curated_v1
2022,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,11816,14326,,,curated_v1
2022,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,11887,16045,,,curated_v1
2022,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,12634,20772,,,curated_v1
2022,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,50072,60169,,,curated_v1
2022,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,77775,114608,,,curated_v1
2022,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,14205,16904,,,curated_v1
2022,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,14138,18933,,,curated_v1
2022,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,19316,24511,,,curated_v1
2022,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,55249,70999,,,curated_v1
2022,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,94608,135237,,,curated_v1
2023,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,8542,13795,,,curated_v1
2023,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,9897,15450,,,curated_v1
2023,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,13203,20002,,,curated_v1
2023,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,46853,57939,,,curated_v1
2023,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,76952,110360,,,curated_v1
2023,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,13415,16278,,,curated_v1
2023,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,12450,18231,,,curated_v1
2023,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,18620,23603,,,curated_v1
2023,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,43412,68368,,,curated_v1
2023,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,110316,130225,,,curated_v1
2024,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,11328,14504,,,curated_v1
2024,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,11780,16245,,,curated_v1
2024,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,17742,21032,,,curated_v1
2024,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,37369,60920,,,curated_v1
2024,1,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,82302,116038,,,curated_v1
2024,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,UR,ANY,0,MP,SQ,13857,17115,,,curated_v1
2024,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,EWS,ANY,0,MP,SQ,13133,19169,,,curated_v1
2024,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,OBC,ANY,0,MP,SQ,19661,24817,,,curated_v1
2024,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,SC,ANY,0,MP,SQ,60291,71886,,,curated_v1
2024,2,STATE,Netaji Subhash Chandra Bose Medical College Jabalpur,MP,MBBS,ST,ANY,0,MP,SQ,95734,136925,,,curated_v1
2021,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,5510,7626,,,curated_v1
2021,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,5884,8541,,,curated_v1
2021,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,9236,11058,,,curated_v1
2021,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,22676,32031,,,curated_v1
2021,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,46974,61012,,,curated_v1
2021,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,6885,8999,,,curated_v1
2021,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,6263,10079,,,curated_v1
2021,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,9846,13048,,,curated_v1
2021,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,30219,37797,,,curated_v1
2021,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,56031,71994,,,curated_v1
2022,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,4133,6662,,,curated_v1
2022,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,4764,7461,,,curated_v1
2022,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,7514,9660,,,curated_v1
2022,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,21223,27982,,,curated_v1
2022,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,41835,53299,,,curated_v1
2022,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,5338,7861,,,curated_v1
2022,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,5517,8805,,,curated_v1
2022,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,6854,11399,,,curated_v1
2022,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,22355,33018,,,curated_v1
2022,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,43394,62893,,,curated_v1
2023,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,4657,6978,,,curated_v1
2023,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,4947,7815,,,curated_v1
2023,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,6544,10118,,,curated_v1
2023,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,20873,29308,,,curated_v1
2023,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,41237,55825,,,curated_v1
2023,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,5780,8234,,,curated_v1
2023,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,5593,9222,,,curated_v1
2023,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,8219,11939,,,curated_v1
2023,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,21555,34584,,,curated_v1
2023,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,49373,65874,,,curated_v1
2024,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,5387,7910,,,curated_v1
2024,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,6168,8859,,,curated_v1
2024,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,7718,11470,,,curated_v1
2024,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,23154,33223,,,curated_v1
2024,1,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,39309,63283,,,curated_v1
2024,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,,AIQ,7703,9334,,,curated_v1
2024,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,,AIQ,8638,10454,,,curated_v1
2024,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,,AIQ,11430,13534,,,curated_v1
2024,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,,AIQ,29127,39203,,,curated_v1
2024,2,AIQ,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,,AIQ,47970,74674,,,curated_v1
2021,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,6391,10379,,,curated_v1
2021,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,8238,11625,,,curated_v1
2021,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,10614,15050,,,curated_v1
2021,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,31433,43594,,,curated_v1
2021,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,51418,83036,,,curated_v1
2021,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,8118,12247,,,curated_v1
2021,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,9075,13717,,,curated_v1
2021,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,13430,17759,,,curated_v1
2021,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,38501,51441,,,curated_v1
2021,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,63579,97983,,,curated_v1
2022,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,6218,9922,,,curated_v1
2022,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,7514,11113,,,curated_v1
2022,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,12044,14387,,,curated_v1
2022,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,28465,41674,,,curated_v1
2022,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,59934,79379,,,curated_v1
2022,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,9378,11708,,,curated_v1
2022,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,8948,13113,,,curated_v1
2022,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,11606,16977,,,curated_v1
2022,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,39530,49175,,,curated_v1
2022,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,76327,93667,,,curated_v1
2023,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,8628,10229,,,curated_v1
2023,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,7263,11456,,,curated_v1
2023,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,10088,14832,,,curated_v1
2023,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,35951,42962,,,curated_v1
2023,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,53208,81833,,,curated_v1
2023,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,8190,12070,,,curated_v1
2023,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,11370,13518,,,curated_v1
2023,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,14739,17502,,,curated_v1
2023,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,34110,50695,,,curated_v1
2023,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,74714,96563,,,curated_v1
2024,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,7655,10592,,,curated_v1
2024,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,8825,11863,,,curated_v1
2024,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,10145,15358,,,curated_v1
2024,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,30873,44486,,,curated_v1
2024,1,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,68138,84736,,,curated_v1
2024,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,UR,ANY,0,MP,SQ,8726,12498,,,curated_v1
2024,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,EWS,ANY,0,MP,SQ,8797,13998,,,curated_v1
2024,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,OBC,ANY,0,MP,SQ,13427,18122,,,curated_v1
2024,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,SC,ANY,0,MP,SQ,39267,52493,,,curated_v1
2024,2,STATE,Mahatma Gandhi Memorial Medical College Indore,MP,MBBS,ST,ANY,0,MP,SQ,73631,99988,,,curated_v1
2021,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,9318,11991,,,curated_v1
2021,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,9530,13430,,,curated_v1
2021,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,11698,17387,,,curated_v1
2021,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,38940,50362,,,curated_v1
2021,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,77198,95929,,,curated_v1
2021,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,11303,14149,,,curated_v1
2021,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,11129,15847,,,curated_v1
2021,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,14870,20516,,,curated_v1
2021,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,45066,59428,,,curated_v1
2021,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,74766,113196,,,curated_v1
2022,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,8960,11718,,,curated_v1
2022,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,10221,13124,,,curated_v1
2022,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,13547,16992,,,curated_v1
2022,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,30440,49218,,,curated_v1
2022,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,79468,93749,,,curated_v1
2022,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,9953,13828,,,curated_v1
2022,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,10844,15487,,,curated_v1
2022,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,14569,20050,,,curated_v1
2022,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,48209,58077,,,curated_v1
2022,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,85504,110624,,,curated_v1
2023,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,9237,12552,,,curated_v1
2023,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,11214,14059,,,curated_v1
2023,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,12556,18201,,,curated_v1
2023,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,43435,52721,,,curated_v1
2023,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,73731,100421,,,curated_v1
2023,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,11250,14812,,,curated_v1
2023,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,10305,16589,,,curated_v1
2023,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,17014,21477,,,curated_v1
2023,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,47554,62211,,,curated_v1
2023,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,81615,118497,,,curated_v1
2024,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,8786,11535,,,curated_v1
2024,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,7894,12919,,,curated_v1
2024,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,14148,16726,,,curated_v1
2024,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,37275,48449,,,curated_v1
2024,1,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,64589,92284,,,curated_v1
2024,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,,AIQ,10727,13611,,,curated_v1
2024,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,,AIQ,12827,15245,,,curated_v1
2024,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,,AIQ,13966,19737,,,curated_v1
2024,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,,AIQ,34452,57170,,,curated_v1
2024,2,AIQ,Shyam Shah Medical College Rewa,MP,MBBS,ST,ANY,0,,AIQ,72380,108895,,,curated_v1
2021,1,STATE,Shyam Shah Medical College Rewa,MP,MBBS,UR,ANY,0,MP,SQ,12238,17202,,,curated_v1
2021,1,STATE,Shyam Shah Medical College Rewa,MP,MBBS,EWS,ANY,0,MP,SQ,13443,19266,,,curated_v1
2021,1,STATE,Shyam Shah Medical College Rewa,MP,MBBS,OBC,ANY,0,MP,SQ,19781,24943,,,curated_v1
2021,1,STATE,Shyam Shah Medical College Rewa,MP,MBBS,SC,ANY,0,MP,SQ,53982,72251,,,curated_v1
